scenario_id,case,seed,n_bus,n_load,load_min,converged,min_vm_pu,max_line_loading_percent,pf_error,lawful_split_decision,lawful_split_reason,feature_only_merge_decision,feature_only_merge_reason,numeric_merge_conservation_error
public-case30-0220,case30,21261021,30,20,190.06037522701118,True,0.9632972264119184,97.84005264044625,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0221,case30,21261022,30,20,200.5688014625016,True,0.957144488986222,121.77191422257492,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0222,case30,21261023,30,20,195.99577816678058,True,0.9618542448931084,102.80740385932361,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0223,case30,21261024,30,20,196.72966983160444,True,0.9592680922785142,114.9752122126382,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0224,case30,21261025,30,20,196.05064153316135,True,0.9558329594666797,131.49305561472283,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0225,case30,21261026,30,20,184.17646780114498,True,0.9638710136016919,98.76652897180533,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0226,case30,21261027,30,20,178.8490974213612,True,0.9652179855672598,95.77280580531519,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0227,case30,21261028,30,20,187.24701437561455,True,0.9623637301425555,99.25083707357054,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0228,case30,21261029,30,20,186.94729929882,True,0.9631300434832184,102.68326345054564,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0229,case30,21261030,30,20,192.71521943473263,True,0.9599503316443775,118.58141904594446,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0230,case30,21261031,30,20,195.41653643391692,True,0.9549121223954317,133.9978462681304,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0231,case30,21261032,30,20,191.3262335883391,True,0.9622978803422789,103.37526693558097,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0232,case30,21261033,30,20,180.42680157320282,True,0.9623537487416753,111.17766808406971,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0233,case30,21261034,30,20,187.76889710448606,True,0.9642981049065039,91.80284396608427,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0234,case30,21261035,30,20,182.0091866561206,True,0.9638204122489884,101.61645731190765,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0235,case30,21261036,30,20,185.90546304382235,True,0.9571133804117594,130.16665137194218,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0236,case30,21261037,30,20,189.98847677907486,True,0.9562489188342428,129.2545114784316,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0237,case30,21261038,30,20,185.0651246423389,True,0.9599784100432938,117.69097653790863,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0238,case30,21261039,30,20,188.586916846575,True,0.9614093694866955,107.98722635443745,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0239,case30,21261040,30,20,182.53916676845904,True,0.9625011915038196,104.60210739074829,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0240,case30,21261041,30,20,199.32690113806535,True,0.9560104886023718,124.88037790890816,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0241,case30,21261042,30,20,186.17466823349403,True,0.9647324834488459,98.52178757994713,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0242,case30,21261043,30,20,190.19890307112348,True,0.9629693049052643,103.20503954467976,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0243,case30,21261044,30,20,184.72628090362016,True,0.9617881262612347,114.63768056357317,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0244,case30,21261045,30,20,174.5278065935705,True,0.9659129372331337,94.69449581538358,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0245,case30,21261046,30,20,180.27732287577643,True,0.9649215526144888,98.23509013534418,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0246,case30,21261047,30,20,197.72058877686513,True,0.9557064843022584,128.1379343853446,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0247,case30,21261048,30,20,183.93693811585402,True,0.9613860539081465,110.04797916021192,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0248,case30,21261049,30,20,188.73579968998627,True,0.9586492929161484,123.62278416321921,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0249,case30,21261050,30,20,190.7990408724709,True,0.957881910768178,119.9988361008953,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0250,case30,21261051,30,20,194.2564006762093,True,0.961085829498436,104.41533777593052,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0251,case30,21261052,30,20,191.25604592648946,True,0.9552050520987609,130.70503461262285,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0252,case30,21261053,30,20,179.69567350148512,True,0.9640234316716538,104.63278391706177,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0253,case30,21261054,30,20,192.1988175627468,True,0.9648578077462651,100.82642138652305,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0254,case30,21261055,30,20,193.04180607880585,True,0.956853361514994,130.51026387915235,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0255,case30,21261056,30,20,182.83226590281745,True,0.9646570227560604,100.84887602572188,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0256,case30,21261057,30,20,193.01134251829433,True,0.9617818108462277,106.40102875869542,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0257,case30,21261058,30,20,178.26728122483658,True,0.9636411276303308,98.9187839896744,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0258,case30,21261059,30,20,179.8563331025976,True,0.9634688021304152,105.31233469803153,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0259,case30,21261060,30,20,191.76029175665548,True,0.9646410711011024,95.5539347235657,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0260,case30,21261061,30,20,190.71105001061028,True,0.9620405608474316,100.00055329972551,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0261,case30,21261062,30,20,182.78356245554647,True,0.9650989843207379,98.80223295667368,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0262,case30,21261063,30,20,185.92980841418472,True,0.959551626978845,115.49027380001893,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0263,case30,21261064,30,20,185.96374717197025,True,0.9640066758205337,96.89539561544375,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0264,case30,21261065,30,20,186.81212111907584,True,0.9663773579586254,100.34972704107759,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0265,case30,21261066,30,20,182.5729157936488,True,0.9625647297444293,99.16659830419722,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0266,case30,21261067,30,20,181.0545386323927,True,0.9643174645777316,90.58556600440427,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0267,case30,21261068,30,20,199.33359964146834,True,0.953917154450438,132.41468932009076,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0268,case30,21261069,30,20,182.3218668970691,True,0.9659474295993112,101.45897530539536,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0269,case30,21261070,30,20,186.3544881720268,True,0.9620873778417294,108.8502201855161,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0270,case30,21261071,30,20,188.68104382463952,True,0.9643370745350329,100.58630322335343,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0271,case30,21261072,30,20,196.47727284128558,True,0.960163128533746,110.94653208766456,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0272,case30,21261073,30,20,193.8010108401959,True,0.9572231149482456,121.32736238621662,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0273,case30,21261074,30,20,194.49899122527626,True,0.954947498661158,129.83085657880895,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0274,case30,21261075,30,20,191.32303911990334,True,0.9622670152964258,103.161081706499,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0275,case30,21261076,30,20,184.00665328001355,True,0.9634281540986475,104.67737742128523,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0276,case30,21261077,30,20,183.30757633913498,True,0.9611654192402003,109.42200554564825,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0277,case30,21261078,30,20,192.73288557833507,True,0.9580756387501236,123.23773105752305,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0278,case30,21261079,30,20,192.1434585820538,True,0.9617495770765061,106.3100694696115,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0279,case30,21261080,30,20,187.36510575343075,True,0.9605336691801416,111.87839170729323,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0280,case30,21261081,30,20,183.82153004979173,True,0.9614617962038805,103.42869351746945,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0281,case30,21261082,30,20,193.16938930330736,True,0.9647164999028329,100.55803360208458,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0282,case30,21261083,30,20,185.25548321667497,True,0.9606353105729154,113.87674854412697,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0283,case30,21261084,30,20,195.5113046679622,True,0.9550410504368315,130.31683593967264,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0284,case30,21261085,30,20,188.5724844098532,True,0.9557669090137807,129.4024036766565,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0285,case30,21261086,30,20,186.54575507975255,True,0.9618864042816098,93.35828162208361,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0286,case30,21261087,30,20,191.75654812672602,True,0.9577654906868726,125.9182683038895,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0287,case30,21261088,30,20,184.41427636104163,True,0.9631801629983567,98.52917408634528,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0288,case30,21261089,30,20,173.006089964764,True,0.9667488150305361,89.09224638970431,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0289,case30,21261090,30,20,195.77171415753486,True,0.9539851272902024,133.0692479926139,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0290,case30,21261091,30,20,185.25513636687407,True,0.9637849231077942,97.0514919872908,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0291,case30,21261092,30,20,182.188502246548,True,0.9643976051205653,90.191291460191,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0292,case30,21261093,30,20,190.37322598057057,True,0.9552395946739891,132.85139647058878,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0293,case30,21261094,30,20,191.53174771922434,True,0.9563265163616397,128.05702611350807,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0294,case30,21261095,30,20,184.84889868355933,True,0.9598921378060623,115.31874944146861,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0295,case30,21261096,30,20,203.36130395486535,True,0.9558303955142768,122.70252469537213,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0296,case30,21261097,30,20,192.95700235613467,True,0.9544005526367232,131.81901857534012,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0297,case30,21261098,30,20,185.6277884410966,True,0.9603486679708058,117.04695458997041,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0298,case30,21261099,30,20,200.5373940436804,True,0.9577922718103363,116.80469967604256,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0299,case30,21261100,30,20,185.57172809681845,True,0.9644335219893831,103.57193080359595,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0300,case30,21261101,30,20,198.8858076125172,True,0.9610929392841233,102.5872774839067,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0301,case30,21261102,30,20,184.81188957347908,True,0.9603006329346414,116.74137259296896,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0302,case30,21261103,30,20,196.94686390850498,True,0.9559737395031026,129.92020445656217,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0303,case30,21261104,30,20,199.77316613194108,True,0.9535922391096154,135.84571920452808,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0304,case30,21261105,30,20,196.5975398399866,True,0.9562299434512911,124.90864740530687,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0305,case30,21261106,30,20,184.3675463252765,True,0.9654372777871318,90.58384106194328,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0306,case30,21261107,30,20,179.28117463987664,True,0.9632341685000019,90.43269036531254,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0307,case30,21261108,30,20,194.87238084091112,True,0.9575563420658065,119.89126709378243,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0308,case30,21261109,30,20,194.79605806952247,True,0.9531797734590175,135.78194600096273,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0309,case30,21261110,30,20,189.85147225615717,True,0.9645584098733571,101.88177956897515,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0310,case30,21261111,30,20,188.68985146926386,True,0.9564145120978468,129.804409435635,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0311,case30,21261112,30,20,186.58763702137873,True,0.9615519570503634,107.34290035232839,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0312,case30,21261113,30,20,195.37175472539926,True,0.9547794455645231,131.77749691464908,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0313,case30,21261114,30,20,191.8664568379108,True,0.9612110207567943,103.10927979447833,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0314,case30,21261115,30,20,204.63028546658444,True,0.9534381332263779,132.91823340502998,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0315,case30,21261116,30,20,188.1229972018764,True,0.9617596368225318,108.86317001725561,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0316,case30,21261117,30,20,185.01583492162624,True,0.9620017188680423,110.03989913864021,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0317,case30,21261118,30,20,188.85351416299326,True,0.9638645751621634,100.57198712566766,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0318,case30,21261119,30,20,196.37499559212984,True,0.9554699617283413,128.50483907604578,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0319,case30,21261120,30,20,183.54621201661803,True,0.9633855123788422,94.35947749208681,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0320,case30,21261121,30,20,187.00548439916892,True,0.9616006358480318,94.19233862619178,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0321,case30,21261122,30,20,180.6459866462628,True,0.9638927626166401,98.85309426283764,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0322,case30,21261123,30,20,175.47387064035826,True,0.963155758204426,91.35347990445037,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0323,case30,21261124,30,20,186.0858443637587,True,0.963057052074146,101.97976691723827,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0324,case30,21261125,30,20,195.28597942046213,True,0.9541238221003057,131.2027382302339,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0325,case30,21261126,30,20,187.52655427957544,True,0.9571527306705303,129.06958502220712,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0326,case30,21261127,30,20,195.18813774827996,True,0.9578939461455234,124.38650063357774,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0327,case30,21261128,30,20,188.30184651595624,True,0.9610979335706433,106.66275612527127,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0328,case30,21261129,30,20,196.82803656855475,True,0.9587804214600563,114.71252396955806,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0329,case30,21261130,30,20,202.42215192092607,True,0.9545875059913229,130.96403776898705,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0330,case30,21261131,30,20,189.3392906467447,True,0.9587822815130971,121.33874526732163,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0331,case30,21261132,30,20,196.4575935808204,True,0.955610457344086,132.46667890895088,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0332,case30,21261133,30,20,194.8153569005764,True,0.9585081148909372,120.03566430021229,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0333,case30,21261134,30,20,193.54521295081955,True,0.9549412045222163,133.32660800656464,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0334,case30,21261135,30,20,181.07418106570898,True,0.9636072251300962,104.35229005157632,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0335,case30,21261136,30,20,190.8416774489898,True,0.9569036780374923,128.52161211978404,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0336,case30,21261137,30,20,192.4821653608911,True,0.9634380559366885,93.19171777121566,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0337,case30,21261138,30,20,190.79964694065404,True,0.9645576186544167,95.23717251032933,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0338,case30,21261139,30,20,199.6053916987136,True,0.9534494040045499,133.5746126085117,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0339,case30,21261140,30,20,197.18309375807436,True,0.9582148599839206,118.07226159009394,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0340,case30,21261141,30,20,188.85338795954357,True,0.9608046752648924,108.3210205846046,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0341,case30,21261142,30,20,181.4007699289436,True,0.9602835024692638,118.11451158802835,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0342,case30,21261143,30,20,195.25526599723105,True,0.9582327457661827,114.88643268433867,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0343,case30,21261144,30,20,200.90595877201278,True,0.9530674565295635,136.7685357363183,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0344,case30,21261145,30,20,189.61377978379784,True,0.9636663407269092,99.65820310789368,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0345,case30,21261146,30,20,193.17418582433118,True,0.9623390031270981,101.06475078659555,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0346,case30,21261147,30,20,187.43956287860837,True,0.9607845840065375,110.55856975569785,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0347,case30,21261148,30,20,188.95319183926492,True,0.9596254747315445,113.94496285835956,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0348,case30,21261149,30,20,180.7504231792997,True,0.9635339911341025,103.18112441060123,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0349,case30,21261150,30,20,192.01709087810744,True,0.9611715150765096,105.28642803997958,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0350,case30,21261151,30,20,180.15920243908735,True,0.9644974587019716,94.33382490038508,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0351,case30,21261152,30,20,189.55295170225216,True,0.9618789902653904,107.87423659747486,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0352,case30,21261153,30,20,185.40602701146054,True,0.9617809380770896,112.23847911176969,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0353,case30,21261154,30,20,184.78287554546068,True,0.9590442370920238,120.0108904385531,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0354,case30,21261155,30,20,189.47110503352715,True,0.9608056444555215,106.88093472202196,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0355,case30,21261156,30,20,198.88581723454286,True,0.9573520001942238,120.68323816278486,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0356,case30,21261157,30,20,181.40721482452003,True,0.9637280433157,100.3203408750629,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0357,case30,21261158,30,20,185.20362147997577,True,0.9636862862096662,91.20676365522915,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0358,case30,21261159,30,20,191.47908459826104,True,0.9569708105374972,130.8639812824,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0359,case30,21261160,30,20,193.87809006902344,True,0.9587014453618962,117.9702424098724,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0360,case30,21261161,30,20,192.87981466301216,True,0.9562821556873249,131.16356895650307,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0361,case30,21261162,30,20,195.69237559644452,True,0.9596875986359532,110.178125025249,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0362,case30,21261163,30,20,179.65709491235955,True,0.9632574091675884,104.15962763444652,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0363,case30,21261164,30,20,183.07052539533834,True,0.9567518921462146,132.679875314068,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0364,case30,21261165,30,20,195.4374424419632,True,0.9624307989200512,103.51829720993497,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0365,case30,21261166,30,20,178.58287670173144,True,0.9614056947323674,116.12058613276686,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0366,case30,21261167,30,20,186.85843008477565,True,0.9609138155277832,113.85843240558455,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0367,case30,21261168,30,20,185.8134850286969,True,0.9557981138156885,133.96753502481383,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0368,case30,21261169,30,20,193.67296145708596,True,0.95788620092368,118.66960137045692,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0369,case30,21261170,30,20,185.3626975556798,True,0.9630361997290476,105.97012774555894,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0370,case30,21261171,30,20,196.10978652438652,True,0.9554674087011469,130.34665684497307,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0371,case30,21261172,30,20,195.1771305957039,True,0.9558660511268796,132.27545576285004,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0372,case30,21261173,30,20,180.34066825905063,True,0.9622201359127804,93.50185837611853,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0373,case30,21261174,30,20,194.95891940742706,True,0.9571449433918846,125.07561247257651,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0374,case30,21261175,30,20,189.10977965167143,True,0.9608941869971153,115.14071969132075,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0375,case30,21261176,30,20,191.84160371873253,True,0.960056635480039,109.87809047460163,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0376,case30,21261177,30,20,184.2146092093733,True,0.9614105001463887,111.69812869485271,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0377,case30,21261178,30,20,190.77620924569555,True,0.9554660839376409,132.1497468095336,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0378,case30,21261179,30,20,193.2799355173116,True,0.9575931768927985,119.60883985026878,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0379,case30,21261180,30,20,190.62403850886238,True,0.9592151315073074,115.54383909519173,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0380,case30,21261181,30,20,184.89742389589208,True,0.9640158360520511,96.07493723257767,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0381,case30,21261182,30,20,187.93508745474028,True,0.9576766995723315,125.71845789401017,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case30-0382,case30,21261183,30,20,173.12729597163099,True,0.9675097811845741,96.01260650229175,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
